cat_periodo,codigo_unico,MRUN,GEN_ALU,FEC_NAC_ALU,rango_edad,anio_ing_carr_ori,sem_ing_carr_ori,anio_ing_carr_act,sem_ing_carr_act,tipo_inst_1,tipo_inst_2,tipo_inst_3,cod_inst,nomb_inst,cod_sede,nomb_sede,cod_carrera,nomb_carrera,modalidad,jornada,version,tipo_plan_carr,dur_estudio_carr,dur_proceso_tit,dur_total_carr,region_sede,provincia_sede,comuna_sede,nivel_global,nivel_carrera_1,nivel_carrera_2,requisito_ingreso,vigencia_carrera,valor_matricula,valor_arancel,codigo_demre,area_conocimiento,cine_f_13_area,cine_f_13_subarea,area_carrera_generica,acreditada_carr,acreditada_inst,acre_inst_desde_hasta,acre_inst_anio,costo_proceso_titulacion,costo_obtencion_titulo_diploma,forma_ingreso
2021,I45S2C2J1V1,1726677,2,199904,20 a 24 años,2018,1,2018,1,Universidades,Universidades Privadas,Universidades Privadas,45,UNIVERSIDAD DEL DESARROLLO,2,SEDE SANTIAGO (LAS CONDES),2,INGENIERIA COMERCIAL,Presencial,Diurno,1,Plan Regular,10,0,10,Metropolitana,SANTIAGO,LAS CONDES,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,727125,7125825,44008,Administración y Comercio,Administración de Empresas y Derecho,Educación Comercial y Administración,Ingeniería Comercial,ACREDITADA,ACREDITADA,15/12/2016 AL 15/12/2021,5,0,20000,1- Ingreso Directo (regular)
2021,I10S4C16J1V2,1729412,2,199606,25 a 29 años,2015,1,2015,1,Universidades,Universidades Privadas,Universidades Privadas,10,UNIVERSIDAD MAYOR,4,SEDE TEMUCO,16,INGENIERIA COMERCIAL,Presencial,Diurno,2,Plan Regular,9,0,9,La Araucanía,CAUTIN,TEMUCO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,410000,3847420,39409,Administración y Comercio,Administración de Empresas y Derecho,Educación Comercial y Administración,Ingeniería Comercial,ACREDITADA,ACREDITADA,20/05/2015 AL 20/05/2020,5,0,178000,1- Ingreso Directo (regular)
2021,I426S1C54J4V1,1748301,2,199309,25 a 29 años,2021,1,2021,1,Centros de Formación Técnica,Centros de Formación Técnica,Centros de Formación Técnica,426,CFT CAMARA DE COMERCIO DE SANTIAGO,1,CASA CENTRAL (SANTIAGO),54,ADMINISTRACION DE EMPRESAS,No Presencial,A Distancia,1,Plan Regular,5,1,5,Metropolitana,SANTIAGO,SANTIAGO,Pregrado,Técnico de Nivel Superior,Carreras Técnicas,Educación Media,VIGENTE CON ALUMNOS NUEVOS,60000,1460000,0,Administración y Comercio,Administración de Empresas y Derecho,Educación Comercial y Administración,Técnico en Administración de Empresas,NO ACREDITADA,ACREDITADA,24/03/2021 AL 24/03/2024,3,400000,0,1- Ingreso Directo (regular)
2021,I78S5C306J1V1,1754698,2,199908,20 a 24 años,2019,1,2019,1,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,78,UNIVERSIDAD DE TALCA,5,CAMPUS SANTIAGO,306,PEDAGOGIA EN EDUCACION MEDIA EN ALEMAN,Presencial,Diurno,1,Plan Regular,8,1,8,Metropolitana,SANTIAGO,SAN JOAQUIN,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,187000,2573000,34049,Educación,Educación,Educación,Pedagogía en Idiomas,ACREDITADA,ACREDITADA,27/11/2019 AL 27/11/2025,6,0,180900,1- Ingreso Directo (regular)
2021,I45S4C7J1V2,1767340,1,199811,20 a 24 años,2018,1,2018,1,Universidades,Universidades Privadas,Universidades Privadas,45,UNIVERSIDAD DEL DESARROLLO,4,SEDE SANTIAGO (S.C. APOQUINDO),7,INGENIERIA CIVIL INDUSTRIAL,Presencial,Diurno,2,Plan Regular,10,0,10,Metropolitana,SANTIAGO,LAS CONDES,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,727125,6834975,44015,Tecnología,"Ingeniería, Industria y Construcción",Industria y Producción,Ingeniería Civil Industrial,ACREDITADA,ACREDITADA,15/12/2016 AL 15/12/2021,5,0,20000,1- Ingreso Directo (regular)
2021,I10S4C226J1V1,1795778,1,199801,20 a 24 años,1900,0,2020,1,Universidades,Universidades Privadas,Universidades Privadas,10,UNIVERSIDAD MAYOR,4,SEDE TEMUCO,226,INGENIERIA EN CONSTRUCCION,Presencial,Diurno,1,Plan Regular,10,1,10,La Araucanía,CAUTIN,TEMUCO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,296000,3539100,39402,Tecnología,"Ingeniería, Industria y Construcción",Arquitectura y Construcción,Ingeniería en Construcción,NO ACREDITADA,ACREDITADA,20/05/2015 AL 20/05/2020,5,0,178000,4 : Cambio externo
2021,I90S1C501J1V1,1803094,1,198907,30 a 34 años,2020,1,2020,1,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,90,UNIVERSIDAD AUSTRAL DE CHILE,1,CASA CENTRAL,501,ESPECIALIZACION EN ANESTESIOLOGIA Y REANIMACION,Presencial,Diurno,1,Plan Regular,6,0,6,Los Ríos,VALDIVIA,VALDIVIA,Postítulo,Especialidad Médica U Odontológica,Postítulo,Título Profesional,VIGENTE CON ALUMNOS NUEVOS,175000,7498000,0,Salud,Salud y Bienestar,Salud,Postítulo en Salud,ACREDITADA,ACREDITADA,12/11/2015 AL 12/11/2021,6,166000,17000,1- Ingreso Directo (regular)
2021,I10S6C182J1V2,1831508,2,200103,20 a 24 años,2021,1,2021,1,Universidades,Universidades Privadas,Universidades Privadas,10,UNIVERSIDAD MAYOR,6,SEDE HUECHURABA,182,MEDICINA VETERINARIA,Presencial,Diurno,2,Plan Regular,10,1,10,Metropolitana,SANTIAGO,HUECHURABA,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,450000,5073180,39119,Agropecuaria,"Agricultura, Silvicultura, Pesca y Veterinaria",Veterinaria,Medicina Veterinaria,ACREDITADA,ACREDITADA,20/05/2015 AL 20/05/2020,5,0,178000,10- Otras formas de Ingreso
2021,I94S1C206J1V1,1894125,2,200211,15 a 19 años,2021,1,2021,1,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,94,UNIVERSIDAD CATOLICA DE TEMUCO,1,CASA CENTRAL (TEMUCO),206,GEOLOGIA,Presencial,Diurno,1,Plan Regular,10,0,10,La Araucanía,CAUTIN,TEMUCO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,163000,3584000,37069,Ciencias Básicas,"Ciencias naturales, matemáticas y estadística",Ciencias Físicas,Geología,NO ACREDITADA,ACREDITADA,16/07/2019 AL 16/07/2024,5,101676,0,1- Ingreso Directo (regular)
2021,I45S2C98J1V1,1903837,2,199908,20 a 24 años,2019,1,2019,1,Universidades,Universidades Privadas,Universidades Privadas,45,UNIVERSIDAD DEL DESARROLLO,2,SEDE SANTIAGO (LAS CONDES),98,NUTRICION Y DIETETICA,Presencial,Diurno,1,Plan Regular,10,0,10,Metropolitana,SANTIAGO,LAS CONDES,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,727125,6107850,44020,Salud,Salud y Bienestar,Salud,Nutrición y Dietética,ACREDITADA,ACREDITADA,15/12/2016 AL 15/12/2021,5,0,20000,1- Ingreso Directo (regular)
2021,I20S2C7J1V2,1930533,2,200009,20 a 24 años,2021,1,2021,1,Universidades,Universidades Privadas,Universidades Privadas,20,UNIVERSIDAD ANDRES BELLO,2,SEDE CASONA DE LAS CONDES,7,PSICOLOGIA,Presencial,Diurno,2,Plan Regular,10,0,10,Metropolitana,SANTIAGO,LAS CONDES,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,500000,5590000,41015,Ciencias Sociales,"Ciencias Sociales, Periodismo e Información",Ciencias Sociales y del Comportamiento,Psicología,NO ACREDITADA,ACREDITADA,24/12/2017 AL 24/12/2022,5,0,116300,1- Ingreso Directo (regular)
2021,I45S2C15J1V1,1966821,2,199810,20 a 24 años,2017,1,2017,1,Universidades,Universidades Privadas,Universidades Privadas,45,UNIVERSIDAD DEL DESARROLLO,2,SEDE SANTIAGO (LAS CONDES),15,DISEÑO,Presencial,Diurno,1,Plan Regular,10,0,10,Metropolitana,SANTIAGO,LAS CONDES,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,727125,6980400,44007,Arte y Arquitectura,Artes y Humanidades,Artes,Diseño,NO ACREDITADA,ACREDITADA,15/12/2016 AL 15/12/2021,5,0,20000,9- Ingreso por características especiales
2021,I39S6C345J1V1,1987363,2,199310,25 a 29 años,2021,1,2021,1,Universidades,Universidades Privadas,Universidades Privadas,39,UNIVERSIDAD SAN SEBASTIAN,6,SEDE SANTIAGO,345,POSTITULO DE ESPECIALIZACION ODONTOLOGICA EN PERIODONCIA E IMPLANTOLOGIA QUIRURGICA,Presencial,Diurno,1,Plan Regular,6,0,6,Metropolitana,SANTIAGO,SANTIAGO,Postítulo,Especialidad Médica U Odontológica,Postítulo,Título Profesional,VIGENTE CON ALUMNOS NUEVOS,500000,6666667,0,Salud,Salud y Bienestar,Salud,Postítulo en Salud,NO ACREDITADA,ACREDITADA,13/09/2016 AL 13/09/2021,5,0,0,10- Otras formas de Ingreso
2021,I430S28C201J1V1,2002935,1,200011,20 a 24 años,2020,1,2020,1,Centros de Formación Técnica,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,28,SEDE TEMUCO,201,ADMINISTRACION DE EMPRESAS,Presencial,Diurno,1,Plan Regular,4,0,4,La Araucanía,CAUTIN,TEMUCO,Pregrado,Técnico de Nivel Superior,Carreras Técnicas,Educación Media,VIGENTE CON ALUMNOS NUEVOS,220000,2114000,0,Administración y Comercio,Administración de Empresas y Derecho,Educación Comercial y Administración,Técnico en Administración de Empresas,SIN INFORMACION,ACREDITADA,05/01/2018 AL 05/01/2025,7,36000,0,1- Ingreso Directo (regular)
2021,I10S4C675J1V1,2057136,2,200207,15 a 19 años,2021,1,2021,1,Universidades,Universidades Privadas,Universidades Privadas,10,UNIVERSIDAD MAYOR,4,SEDE TEMUCO,675,BACHILLERATO EN CIENCIAS DE LA SALUD,Presencial,Diurno,1,Plan Regular,2,0,2,La Araucanía,CAUTIN,TEMUCO,Pregrado,"Bachillerato, Ciclo Inicial o Plan Común",Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,340000,3200700,39422,Salud,Salud y Bienestar,Salud,Bachillerato y/o Licenciatura en Salud,NO ACREDITADA,ACREDITADA,20/05/2015 AL 20/05/2020,5,0,0,1- Ingreso Directo (regular)
2021,I76S1C20J1V1,2127385,1,200212,15 a 19 años,2021,1,2021,1,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,76,UNIVERSIDAD DE LA FRONTERA,1,CASA CENTRAL (TEMUCO),20,MEDICINA,Presencial,Diurno,1,Plan Regular,14,0,14,La Araucanía,CAUTIN,TEMUCO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,128000,5511000,30026,Salud,Salud y Bienestar,Salud,Medicina,ACREDITADA,ACREDITADA,28/11/2018 AL 28/11/2024,6,100000,50000,1- Ingreso Directo (regular)
2021,I2S1C374J1V2,2153350,1,199103,30 a 34 años,2018,1,2018,1,Universidades,Universidades Privadas,Universidades Privadas,2,UNIVERSIDAD FINIS TERRAE,1,CASA CENTRAL (SANTIAGO),374,TITULO PROFESIONAL DE ESPECIALISTA EN UROLOGIA,Presencial,Diurno,2,Plan Especial,8,0,8,Metropolitana,SANTIAGO,PROVIDENCIA,Postítulo,Especialidad Médica U Odontológica,Postítulo,Título Profesional,VIGENTE CON ALUMNOS NUEVOS,0,7448682,0,Salud,Salud y Bienestar,Salud,Postítulo en Salud,NO ACREDITADA,ACREDITADA,19/11/2019 AL 19/11/2023,4,0,0,1- Ingreso Directo (regular)
2021,I20S3C37J1V1,2181430,2,199807,20 a 24 años,2020,1,2020,1,Universidades,Universidades Privadas,Universidades Privadas,20,UNIVERSIDAD ANDRES BELLO,3,SEDE VIÑA DEL MAR,37,ODONTOLOGIA,Presencial,Diurno,1,Plan Regular,12,0,12,Valparaíso,VALPARAISO,VIÑA DEL MAR,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,680000,7350000,41099,Salud,Salud y Bienestar,Salud,Odontología,ACREDITADA,ACREDITADA,24/12/2017 AL 24/12/2022,5,0,116300,1- Ingreso Directo (regular)
2021,I92S1C41J1V1,2202541,2,199802,20 a 24 años,2016,1,2016,1,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,92,UNIVERSIDAD CATOLICA DEL MAULE,1,CASA CENTRAL,41,MEDICINA,Presencial,Diurno,1,Plan Regular,14,0,14,Maule,TALCA,TALCA,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,150000,6763000,35005,Salud,Salud y Bienestar,Salud,Medicina,ACREDITADA,ACREDITADA,20/01/2021 AL 20/01/2026,5,207000,0,1- Ingreso Directo (regular)
2021,I23S2C1J1V2,2205037,1,200011,20 a 24 años,2020,2,2020,2,Universidades,Universidades Privadas,Universidades Privadas,23,UNIVERSIDAD ADOLFO IBAÑEZ,2,SEDE PEÑALOLEN,1,"INGENIERIA COMERCIAL, PLAN COMUN",Presencial,Diurno,2,Plan Regular,4,0,4,Metropolitana,SANTIAGO,PEÑALOLEN,Pregrado,"Bachillerato, Ciclo Inicial o Plan Común",Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,668955,6398700,42001,Administración y Comercio,Administración de Empresas y Derecho,Educación Comercial y Administración,Ingeniería Comercial,ACREDITADA,ACREDITADA,18/11/2015 AL 18/11/2020,5,0,0,1- Ingreso Directo (regular)
2021,I70S1C49J1V1,2217848,1,199702,20 a 24 años,2015,1,2018,1,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,70,UNIVERSIDAD DE CHILE,1,SANTIAGO,49,INGENIERIA CIVIL ELECTRICA,Presencial,Diurno,1,Plan Regular de Continuidad,12,0,12,Metropolitana,SANTIAGO,SANTIAGO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Plan Común,VIGENTE SIN ALUMNOS NUEVOS,149000,5995000,11048,Tecnología,"Ingeniería, Industria y Construcción",Ingeniería y Profesiones Afines,Ingeniería Civil Eléctrica,ACREDITADA,ACREDITADA,22/12/2018 AL 22/12/2025,7,0,75000,2- Continuidad desde plan común o Bachillerato.
2021,I10S4C18J1V1,2276202,1,199703,20 a 24 años,2016,1,2016,1,Universidades,Universidades Privadas,Universidades Privadas,10,UNIVERSIDAD MAYOR,4,SEDE TEMUCO,18,MEDICINA,Presencial,Diurno,1,Plan Regular,14,0,14,La Araucanía,CAUTIN,TEMUCO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,837000,7909160,39411,Salud,Salud y Bienestar,Salud,Medicina,ACREDITADA,ACREDITADA,20/05/2015 AL 20/05/2020,5,0,0,1- Ingreso Directo (regular)
2021,I90S1C92J1V1,2422594,2,200108,15 a 19 años,2021,1,2021,1,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,90,UNIVERSIDAD AUSTRAL DE CHILE,1,CASA CENTRAL,92,MEDICINA,Presencial,Diurno,1,Plan Regular,14,0,14,Los Ríos,VALDIVIA,VALDIVIA,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,175000,5618000,17013,Salud,Salud y Bienestar,Salud,Medicina,ACREDITADA,ACREDITADA,12/11/2015 AL 12/11/2021,6,166000,17000,1- Ingreso Directo (regular)
2021,I86S1C29J1V1,2763632,1,199902,20 a 24 años,2017,1,2017,1,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,86,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,1,CASA CENTRAL,29,DERECHO,Presencial,Diurno,1,Plan Regular,10,0,10,Metropolitana,SANTIAGO,SANTIAGO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,137500,5740000,12021,Derecho,Administración de Empresas y Derecho,Derecho,Derecho,ACREDITADA,ACREDITADA,01/12/2018 AL 01/12/2025,7,0,0,1- Ingreso Directo (regular)
2021,I88S1C1J1V2,2782900,2,200001,20 a 24 años,2018,1,2018,1,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,88,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,1,CAMPUS CASA CENTRAL VALPARAISO,1,ARQUITECTURA,Presencial,Diurno,2,Plan Regular,10,1,11,Valparaíso,VALPARAISO,VALPARAISO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,186000,4350000,15180,Arte y Arquitectura,"Ingeniería, Industria y Construcción",Arquitectura y Construcción,Arquitectura,NO ACREDITADA,ACREDITADA,29/12/2016 AL 29/12/2022,6,92000,3200,1- Ingreso Directo (regular)
2021,I31S2C51J1V1,2811342,1,199303,25 a 29 años,2015,1,2015,1,Universidades,Universidades Privadas,Universidades Privadas,31,UNIVERSIDAD AUTONOMA DE CHILE,2,SEDE TALCA,51,MEDICINA,Presencial,Diurno,1,Plan Regular,14,1,14,Maule,TALCA,TALCA,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,471000,7448000,49204,Salud,Salud y Bienestar,Salud,Medicina,ACREDITADA,ACREDITADA,29/10/2019 AL 29/10/2023,4,409640,82000,1- Ingreso Directo (regular)
2021,I10S4C16J1V2,2853643,1,199609,20 a 24 años,2020,1,2020,1,Universidades,Universidades Privadas,Universidades Privadas,10,UNIVERSIDAD MAYOR,4,SEDE TEMUCO,16,INGENIERIA COMERCIAL,Presencial,Diurno,2,Plan Regular,9,0,9,La Araucanía,CAUTIN,TEMUCO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,410000,3847420,39409,Administración y Comercio,Administración de Empresas y Derecho,Educación Comercial y Administración,Ingeniería Comercial,ACREDITADA,ACREDITADA,20/05/2015 AL 20/05/2020,5,0,178000,1- Ingreso Directo (regular)
2021,I10S4C182J1V2,2859207,2,199410,25 a 29 años,1900,0,2018,2,Universidades,Universidades Privadas,Universidades Privadas,10,UNIVERSIDAD MAYOR,4,SEDE TEMUCO,182,MEDICINA VETERINARIA,Presencial,Diurno,2,Plan Regular,10,1,10,La Araucanía,CAUTIN,TEMUCO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,290000,4208380,39412,Agropecuaria,"Agricultura, Silvicultura, Pesca y Veterinaria",Veterinaria,Medicina Veterinaria,ACREDITADA,ACREDITADA,20/05/2015 AL 20/05/2020,5,0,178000,4 : Cambio externo
2021,I10S4C19J1V1,2880365,1,199802,20 a 24 años,2018,1,2018,1,Universidades,Universidades Privadas,Universidades Privadas,10,UNIVERSIDAD MAYOR,4,SEDE TEMUCO,19,ODONTOLOGIA,Presencial,Diurno,1,Plan Regular,12,0,12,La Araucanía,CAUTIN,TEMUCO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,837000,7909160,39415,Salud,Salud y Bienestar,Salud,Odontología,ACREDITADA,ACREDITADA,20/05/2015 AL 20/05/2020,5,0,0,10- Otras formas de Ingreso
2021,I45S4C273J1V1,2887687,2,199004,30 a 34 años,2018,1,2018,1,Universidades,Universidades Privadas,Universidades Privadas,45,UNIVERSIDAD DEL DESARROLLO,4,SEDE SANTIAGO (S.C. APOQUINDO),273,POSTITULO DE ESPECIALIDAD MEDICA EN CIRUGIA GENERAL,Presencial,Diurno,1,Plan Regular,8,0,8,Metropolitana,SANTIAGO,LAS CONDES,Postítulo,Especialidad Médica U Odontológica,Postítulo,Título Profesional,VIGENTE CON ALUMNOS NUEVOS,145252,7407857,0,Salud,Salud y Bienestar,Salud,Postítulo en Salud,NO ACREDITADA,ACREDITADA,15/12/2016 AL 15/12/2021,5,0,0,1- Ingreso Directo (regular)
2021,I23S1C1J1V3,3000072,1,199705,20 a 24 años,2018,1,2018,1,Universidades,Universidades Privadas,Universidades Privadas,23,UNIVERSIDAD ADOLFO IBAÑEZ,1,CASA CENTRAL (VIÑA DEL MAR),1,INGENIERIA COMERCIAL,Presencial,Diurno,3,Plan Regular de Continuidad,6,0,6,Valparaíso,VALPARAISO,VIÑA DEL MAR,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Plan Común,VIGENTE CON ALUMNOS NUEVOS,610785,5817000,0,Administración y Comercio,Administración de Empresas y Derecho,Educación Comercial y Administración,Ingeniería Comercial,ACREDITADA,ACREDITADA,18/11/2015 AL 18/11/2020,5,0,65000,1- Ingreso Directo (regular)
2021,I76S1C1J1V1,3174751,1,200111,15 a 19 años,2021,1,2021,1,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,76,UNIVERSIDAD DE LA FRONTERA,1,CASA CENTRAL (TEMUCO),1,AGRONOMIA,Presencial,Diurno,1,Plan Regular,10,0,10,La Araucanía,CAUTIN,TEMUCO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,128000,3360000,30070,Agropecuaria,"Agricultura, Silvicultura, Pesca y Veterinaria",Agricultura,Agronomía,ACREDITADA,ACREDITADA,28/11/2018 AL 28/11/2024,6,100000,50000,1- Ingreso Directo (regular)
2021,I10S4C32J1V1,3199831,1,200103,20 a 24 años,2020,1,2020,1,Universidades,Universidades Privadas,Universidades Privadas,10,UNIVERSIDAD MAYOR,4,SEDE TEMUCO,32,DERECHO,Presencial,Diurno,1,Plan Regular,10,0,10,La Araucanía,CAUTIN,TEMUCO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,410000,3847420,39403,Derecho,Administración de Empresas y Derecho,Derecho,Derecho,ACREDITADA,ACREDITADA,20/05/2015 AL 20/05/2020,5,0,178000,1- Ingreso Directo (regular)
2021,I10S4C18J1V1,3239605,2,200208,15 a 19 años,2021,1,2021,1,Universidades,Universidades Privadas,Universidades Privadas,10,UNIVERSIDAD MAYOR,4,SEDE TEMUCO,18,MEDICINA,Presencial,Diurno,1,Plan Regular,14,0,14,La Araucanía,CAUTIN,TEMUCO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,837000,7909160,39411,Salud,Salud y Bienestar,Salud,Medicina,ACREDITADA,ACREDITADA,20/05/2015 AL 20/05/2020,5,0,0,10- Otras formas de Ingreso
2021,I86S1C29J1V1,3243383,2,199703,20 a 24 años,2015,1,2019,2,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,86,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,1,CASA CENTRAL,29,DERECHO,Presencial,Diurno,1,Plan Regular,10,0,10,Metropolitana,SANTIAGO,SANTIAGO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,137500,5740000,12021,Derecho,Administración de Empresas y Derecho,Derecho,Derecho,ACREDITADA,ACREDITADA,01/12/2018 AL 01/12/2025,7,0,0,2- Continuidad desde plan común o Bachillerato.
2021,I10S4C16J1V2,3301350,1,199912,20 a 24 años,2020,1,2020,1,Universidades,Universidades Privadas,Universidades Privadas,10,UNIVERSIDAD MAYOR,4,SEDE TEMUCO,16,INGENIERIA COMERCIAL,Presencial,Diurno,2,Plan Regular,9,0,9,La Araucanía,CAUTIN,TEMUCO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,410000,3847420,39409,Administración y Comercio,Administración de Empresas y Derecho,Educación Comercial y Administración,Ingeniería Comercial,ACREDITADA,ACREDITADA,20/05/2015 AL 20/05/2020,5,0,178000,1- Ingreso Directo (regular)
2021,I86S1C835J1V1,3328725,2,199003,30 a 34 años,2021,1,2021,1,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,86,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,1,CASA CENTRAL,835,DIPLOMADO EN GESTION DE LA PEQUEÑA Y MEDIANA EMPRESA PYME- UC,Presencial,Diurno,1,Plan Regular,2,0,2,Metropolitana,SANTIAGO,SANTIAGO,Postítulo,Diplomado (superior a un semestre),Postítulo,Título Profesional,VIGENTE CON ALUMNOS NUEVOS,0,0,0,Administración y Comercio,Administración de Empresas y Derecho,Educación Comercial y Administración,Postítulo en Administración y Comercio,NO ACREDITADA,ACREDITADA,01/12/2018 AL 01/12/2025,7,0,0,1- Ingreso Directo (regular)
2021,I23S2C1J1V3,3387514,2,199910,20 a 24 años,2018,1,2018,1,Universidades,Universidades Privadas,Universidades Privadas,23,UNIVERSIDAD ADOLFO IBAÑEZ,2,SEDE PEÑALOLEN,1,INGENIERIA COMERCIAL,Presencial,Diurno,3,Plan Regular de Continuidad,6,0,6,Metropolitana,SANTIAGO,PEÑALOLEN,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Plan Común,VIGENTE CON ALUMNOS NUEVOS,668955,6398700,0,Administración y Comercio,Administración de Empresas y Derecho,Educación Comercial y Administración,Ingeniería Comercial,ACREDITADA,ACREDITADA,18/11/2015 AL 18/11/2020,5,0,65000,1- Ingreso Directo (regular)
2021,I23S1C3J1V1,3387515,2,199909,20 a 24 años,2019,1,2019,1,Universidades,Universidades Privadas,Universidades Privadas,23,UNIVERSIDAD ADOLFO IBAÑEZ,1,CASA CENTRAL (VIÑA DEL MAR),3,DERECHO,Presencial,Diurno,1,Plan Regular,10,1,11,Valparaíso,VALPARAISO,VIÑA DEL MAR,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,610785,5235300,42023,Derecho,Administración de Empresas y Derecho,Derecho,Derecho,ACREDITADA,ACREDITADA,18/11/2015 AL 18/11/2020,5,0,65000,1- Ingreso Directo (regular)
2021,I87S1C43J1V1,3456050,2,200202,15 a 19 años,2020,1,2020,1,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,87,UNIVERSIDAD DE CONCEPCION,1,CASA CENTRAL,43,GEOLOGIA,Presencial,Diurno,1,Plan Regular,12,0,12,Biobío,CONCEPCION,CONCEPCION,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,120000,4131913,13015,Ciencias Básicas,"Ciencias naturales, matemáticas y estadística",Ciencias Físicas,Geología,NO ACREDITADA,ACREDITADA,11/11/2016 AL 11/11/2023,7,820000,30000,1- Ingreso Directo (regular)
